unique_row,study_ID,long_cite,short_cite,peer_reviewed,coder,expt_num,expt_condition,same_infant,response_mode,exposure_phase,method,dependent_measure,participant_design,native_lang,infant_type,group_name_1,group_name_2,n_1,n_2,mean_age_1,mean_age_2,x_1,x_2,SD_1,SD_2,t,F,r,d,d_var,corr,test_lang,stimuli_link,data_link,age_range_1,age_range_2,n_excluded_1,n_excluded_2,gender_1,gender_2,num_trials,special_cases_measures,x_dif,SD_dif,contrast_sampa,audio_condition,speaker,speech_type,object_stimulus,cue_type,N_AFC,mean_comprehension_vocab,mean_production_vocab,pointing_modality,motive,correlation_type,condition_type,stimulus_naturalness,contrast_pseudoIPA,sampa_comments,counterbalanced,backness,height,nasality,roundness,tenseness,length,F1_1,F2_1,F1_2,F2_2,duration_word_1,duration_word_2,duration_vowel_1,duration_vowel_2,peripherality,Linguistic,words_to_passage,edge_alignment,familiarization_voice,familiarization_register,familiarization_affect,test_voice,test_register,indexical,rule.type,repetitions,types,tokens,expt_condition2,word_round,word_spiky,multiple_age_groups_younger_older,replication,native,label_present,instruction_code,taxonomic_type,tokens_per_trial,word_types_per_cond,publication_type,main_or_baseline_study,Modality,Semantics,TrainingRule,Speech,Nonspeech,CorrectPronunciation,Mispronunciation,is_correct,n_feature,type_feature,mispron_location,scenarios,Hamlin_Lab,stimuli_type,minimal_pairs,cues_present,word_typicality,ME_trial_type,preceding,task_difficulty,median_production_vocab,sentence_structure,agent_argument_type,patient_argument_type,stimuli_modality,stimuli_actor,transitive_event,intransitive_event,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,n_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,learning_domain,live_video,task,rhythm_class,speech_manip,percentV,deltaC,deltaV,VarcoV,nPVI_V,rPVI_C,corr_imputed,dataset,short_name,domain,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method,mean_age,n,same_infant_calc,all_mod,mean_age_months,year
12,vlach2013,"Vlach, H. a., & Johnson, S. P. (2013). Memory constraints on infants’ cross-situational statistical learning. Cognition, 127(3), 375–382. https://doi.org/10.1016/j.cognition.2013.02.015",Vlach & Johnson (2013),yes,Rodrigo Dal Ben,1,16m_interleaved,9,eye-tracking,familiarization,looking while listening,looking_time_change_pc,within_one,American English,typical,vlach2013_16m_interleaved,NA,16,NA,490.084,NA,0.48,0.5,0.173,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,30.44,NA,4,NA,0.5625,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,-0.11560693641618508,0.06291765511711049,-0.10941370767960372,0.05635704503315158,-0.05770714187098381,0.01557279426634658,-0.05777132729138079,0.07692307692307693,-0.2096877877727421,0.20699078861668535,group_means_one,490.084,16,vlach2013 9,NA,16.10165301135547,2013
13,vlach2013,"Vlach, H. a., & Johnson, S. P. (2013). Memory constraints on infants’ cross-situational statistical learning. Cognition, 127(3), 375–382. https://doi.org/10.1016/j.cognition.2013.02.015",Vlach & Johnson (2013),yes,Rodrigo Dal Ben,1,20m_massed,10,eye-tracking,familiarization,looking while listening,looking_time_change_pc,within_one,American English,typical,vlach2013_20m_massed,NA,16,NA,614.888,NA,0.55,0.5,0.148,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,30.44,NA,3,NA,0.5625,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.33783783783783816,0.06606670014609205,0.31973938223938253,0.05917772981835859,0.16655936297502746,0.01517983921346706,0.16812575082895886,0.07692307692307693,0.6127700554845337,0.217350731509107,group_means_one,614.888,16,vlach2013 10,NA,20.20207396455779,2013
14,vlach2013,"Vlach, H. a., & Johnson, S. P. (2013). Memory constraints on infants’ cross-situational statistical learning. Cognition, 127(3), 375–382. https://doi.org/10.1016/j.cognition.2013.02.015",Vlach & Johnson (2013),yes,Rodrigo Dal Ben,1,20m_interleaved,10,eye-tracking,familiarization,looking while listening,looking_time_change_pc,within_one,American English,typical,vlach2013_20m_interleaved,NA,16,NA,614.888,NA,0.56,0.5,0.19,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,30.44,NA,3,NA,0.5625,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.3157894736842108,0.06561634349030471,0.29887218045112807,0.05877433318375826,0.155962573473011,0.0152359124212781,0.1572459174903712,0.07692307692307693,0.5727787466002798,0.21586911749843415,group_means_one,614.888,16,vlach2013 10,NA,20.20207396455779,2013
15,suanda2014,"Suanda, S. H., Mugwanya, N., & Namy, L. L. (2014). Cross-situational statistical word learning in young children. Journal of Experimental Child Psychology, 126, 395–411. https://doi.org/10.1016/j.jecp.2014.06.003","Suanda, Mugwanya, & Namy (2014)",yes,Rodrigo Dal Ben,1,high_CD,11,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,suanda2014_high_CD,NA,28,NA,2240.384,NA,0.48,0.25,0.21,NA,5.8,NA,NA,1.1,NA,NA,artificial,NA,NA,1144.544,NA,4.333333333,NA,0.5833333333,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,1.0952380952380951,0.0571347586653709,1.0636446886446884,0.05388606445501559,0.4803146228655843,0.00650315318499306,0.5233931713463266,0.04,1.9865421608279528,0.18796582185964103,group_means_one,2240.384,28,suanda2014 11,NA,73.60755662333929,2014
16,suanda2014,"Suanda, S. H., Mugwanya, N., & Namy, L. L. (2014). Cross-situational statistical word learning in young children. Journal of Experimental Child Psychology, 126, 395–411. https://doi.org/10.1016/j.jecp.2014.06.003","Suanda, Mugwanya, & Namy (2014)",yes,Rodrigo Dal Ben,1,mod_CD,12,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,suanda2014_mod_CD,NA,28,NA,2240.384,NA,0.39,0.25,0.2,NA,3.57,NA,NA,0.67,NA,NA,artificial,NA,NA,1144.544,NA,4.333333333,NA,0.5833333333,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.7000000000000001,0.04446428571428571,0.6798076923076923,0.04193603721999155,0.3303504247281061,0.00785945224986865,0.34322155508594404,0.04,1.2696595549639524,0.14628163665900298,group_means_one,2240.384,28,suanda2014 12,NA,73.60755662333929,2014
17,suanda2014,"Suanda, S. H., Mugwanya, N., & Namy, L. L. (2014). Cross-situational statistical word learning in young children. Journal of Experimental Child Psychology, 126, 395–411. https://doi.org/10.1016/j.jecp.2014.06.003","Suanda, Mugwanya, & Namy (2014)",yes,Rodrigo Dal Ben,1,low_CD,13,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,suanda2014_low_CD,NA,28,NA,2240.384,NA,0.34,0.25,0.18,NA,2.77,NA,NA,0.52,NA,NA,artificial,NA,NA,1144.544,NA,4.333333333,NA,0.5833333333,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.5000000000000001,0.04017857142857143,0.4855769230769232,0.03789400953613695,0.24253562503633305,0.00837428396964322,0.24746646154726357,0.04,0.9068996821171093,0.1321822018003039,group_means_one,2240.384,28,suanda2014 13,NA,73.60755662333929,2014
18,woodard2016,"Woodard, K., Gleitman, L. R., & Trueswell, J. C. (2016). Two- and Three-Year-Olds Track a Single Meaning During Word Learning: Evidence for Propose-but-Verify. Language Learning and Development, 12(3), 252–261. https://doi.org/10.1080/15475441.2016.1140581","Woodard, Gleitman, & Trueswell (2016)",yes,Rodrigo Dal Ben,1,same_trials,14,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,woodard2016_same,NA,16,NA,395.72,NA,0.83,0.5,0.22,NA,6,NA,NA,NA,NA,NA,artificial,NA,NA,852.32,NA,3,NA,0.53125,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,1.4999999999999998,0.1328125,1.419642857142857,0.11896374760841837,0.5999999999999999,0.008704,0.6931471805599451,0.07692307692307693,2.7206990463513265,0.4369356115065602,group_means_one,395.72,16,woodard2016 14,NA,13.001334729665908,2016
19,woodard2016,"Woodard, K., Gleitman, L. R., & Trueswell, J. C. (2016). Two- and Three-Year-Olds Track a Single Meaning During Word Learning: Evidence for Propose-but-Verify. Language Learning and Development, 12(3), 252–261. https://doi.org/10.1080/15475441.2016.1140581","Woodard, Gleitman, & Trueswell (2016)",yes,Rodrigo Dal Ben,1,switch_trials,15,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,woodard2016_switch,NA,16,NA,395.72,NA,0.45,0.5,0.19,NA,1,NA,NA,NA,NA,NA,artificial,NA,NA,852.32,NA,3,NA,0.53125,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,-0.26315789473684204,0.06466412742382271,-0.2490601503759398,0.05792140750431059,-0.13045451257138732,0.01535463943514999,-0.1312022037291109,0.07692307692307693,-0.4773156221668993,0.21273645220492124,group_means_one,395.72,16,woodard2016 15,NA,13.001334729665908,2016
20,escudero2016,"Escudero, P., Mulak, K. E., & Vlach, H. A. (2016). Infants Encode Phonetic Detail during Cross-Situational Word Learning. Frontiers in Psychology, 7(September), 1–11. https://doi.org/10.3389/fpsyg.2016.01419","Escudero, Mulak, & Vlach (2016)",yes,Rodrigo Dal Ben,1,non_min_pairs,16,eye-tracking,familiarization,looking while listening,looking_time_change_pc,within_one,Australian English,typical,escudero2016_non_min_pairs,NA,88,NA,487.801,NA,50.9,50,23.94,NA,0.72,NA,NA,NA,NA,NA,artificial,NA,NA,277.004,NA,32,NA,0.4545454545,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.03759398496240595,0.01137166652105314,0.03726613044238497,0.01117418836815999,0.01879367261913567,0.00283990532148239,0.01879588574323248,0.01176470588235294,0.06818794602384266,0.03741128331463554,group_means_one,487.801,88,escudero2016 16,NA,16.026645310992013,2016
21,escudero2016,"Escudero, P., Mulak, K. E., & Vlach, H. A. (2016). Infants Encode Phonetic Detail during Cross-Situational Word Learning. Frontiers in Psychology, 7(September), 1–11. https://doi.org/10.3389/fpsyg.2016.01419","Escudero, Mulak, & Vlach (2016)",yes,Rodrigo Dal Ben,1,min_pairs,16,eye-tracking,familiarization,looking while listening,looking_time_change_pc,within_one,Australian English,typical,escudero2016_min_pairs,NA,88,NA,487.801,NA,48.24,50,41.932,NA,0.58,NA,NA,NA,NA,NA,artificial,NA,NA,277.004,NA,32,NA,0.4545454545,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,-0.04197271773347319,0.01137364607405644,-0.04160667659044871,0.01117613354463018,-0.02098173891049597,0.00283965787759145,-0.02098481867788704,0.01176470588235294,-0.07613008874015596,0.03741779578298005,group_means_one,487.801,88,escudero2016 16,NA,16.026645310992013,2016
22,bunce2017,"Bunce, J. P., & Scott, R. M. (2017). Finding meaning in a noisy world: exploring the effects of referential ambiguity and competition on 2·5-year-olds’ cross-situational word learning. Journal of Child Language, 44(3), 650–676. https://doi.org/10.1017/S0305000916000180",Bunce & Scott (2017),yes,Rodrigo Dal Ben,1,no_comp,17,eye-tracking,familiarization,looking while listening,looking_time_change_pc,within_one,American English,typical,bunce2017_no_comp,NA,14,NA,1034.96,NA,0.44,0.25,0.25,NA,2.79,NA,NA,0.76,NA,NA,artificial,NA,NA,243.52,NA,1.333333333,NA,0.5,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.76,0.09205714285714284,0.7125,0.08090959821428571,0.3552177606235726,0.01535549966986232,0.3714023914635599,0.09090909090909093,1.3784875168180055,0.30285586076485627,group_means_one,1034.96,14,bunce2017 17,NA,34.00349083143391,2017
23,bunce2017,"Bunce, J. P., & Scott, R. M. (2017). Finding meaning in a noisy world: exploring the effects of referential ambiguity and competition on 2·5-year-olds’ cross-situational word learning. Journal of Child Language, 44(3), 650–676. https://doi.org/10.1017/S0305000916000180",Bunce & Scott (2017),yes,Rodrigo Dal Ben,1,short_comp,18,eye-tracking,familiarization,looking while listening,looking_time_change_pc,within_one,American English,typical,bunce2017_short_comp,NA,14,NA,1034.96,NA,0.4,0.25,0.22,NA,2.54,NA,NA,0.68,NA,NA,artificial,NA,NA,243.52,NA,1.333333333,NA,0.5,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.6818181818181819,0.08803128689492326,0.6392045454545455,0.07737124824749114,0.32267392778813864,0.01582445703816704,0.33462893483380723,0.09090909090909093,1.2366813847051483,0.2896113255238982,group_means_one,1034.96,14,bunce2017 18,NA,34.00349083143391,2017
24,bunce2017,"Bunce, J. P., & Scott, R. M. (2017). Finding meaning in a noisy world: exploring the effects of referential ambiguity and competition on 2·5-year-olds’ cross-situational word learning. Journal of Child Language, 44(3), 650–676. https://doi.org/10.1017/S0305000916000180",Bunce & Scott (2017),yes,Rodrigo Dal Ben,1,long_comp,19,eye-tracking,familiarization,looking while listening,looking_time_change_pc,within_one,American English,typical,bunce2017_long_comp,NA,14,NA,1034.96,NA,0.17,0.25,0.17,NA,-1.68,NA,NA,NA,NA,NA,artificial,NA,NA,243.52,NA,1.333333333,NA,0.5,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,-0.47058823529411753,0.07933761739990113,-0.4411764705882352,0.06973032779288185,-0.22903933372554725,0.01687381070914054,-0.2331753789779533,0.09090909090909093,-0.8535526419925729,0.26101029928733593,group_means_one,1034.96,14,bunce2017 19,NA,34.00349083143391,2017
25,vlach2017,"Vlach, H. A., & DeBrock, C. A. (2017). Remember dax? Relations between children’s cross-situational word learning, memory, and language abilities. Journal of Memory and Language, 93, 217–230. https://doi.org/10.1016/j.jml.2016.10.001",Vlach & DeBrock (2017),yes,Rodrigo Dal Ben,1,experimental,20,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,47,NA,1455.3364,NA,6.7,6,2.37,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,1339.36,NA,19,NA,0.5531914894,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.2953586497890296,0.02220464608516168,0.29043600562587907,0.02147065917290217,0.14609481326465992,0.00520324720975609,0.1471477314366426,0.02272727272727272,0.5357213312084189,0.07305035757558113,group_means_one,1455.3364,47,vlach2017 20,NA,47.81490872502515,2017
26,vlach2017,"Vlach, H. A., & DeBrock, C. A. (2017). Remember dax? Relations between children’s cross-situational word learning, memory, and language abilities. Journal of Memory and Language, 93, 217–230. https://doi.org/10.1016/j.jml.2016.10.001",Vlach & DeBrock (2017),yes,Rodrigo Dal Ben,2,experimental,21,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,53,NA,1567.3556,NA,7.64,6,2.01,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,1126.28,NA,26,NA,0.5849056604,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.8159203980099502,0.02514835939517656,0.803921568627451,0.02441414042494541,0.37773582055800053,0.00396161184733059,0.3974159963063494,0.02,1.4799158991761776,0.08273478618893716,group_means_one,1567.3556,53,vlach2017 21,NA,51.49528655619212,2017
27,filippi2017,"Filippi, P., Laaha, S., & Fitch, W. T. (2017). Utterance-final position and pitch marking aid word learning in school-age children. Royal Society Open Science, 4(8), 161035. https://doi.org/10.1098/rsos.161035","Filippi, Laaha, & Fitch (2017)",yes,Rodrigo Dal Ben,1,control,22,behavior,familiarization,forced-choice,target_selection,within_one,German,typical,filippi2017_control,NA,14,NA,3257.08,NA,34.02,33,9.447804653,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,730.56,NA,NA,NA,0.619047619,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.10796158869310644,0.0718448465940407,0.10121398939978728,0.06314488470179358,0.05390231778679692,0.01780510933870015,0.05395461265511151,0.09090909090909093,0.19582066093327255,0.23636007138004456,group_means_one,3257.0799999999995,14,filippi2017 22,NA,107.01098585186551,2017
28,filippi2017,"Filippi, P., Laaha, S., & Fitch, W. T. (2017). Utterance-final position and pitch marking aid word learning in school-age children. Royal Society Open Science, 4(8), 161035. https://doi.org/10.1098/rsos.161035","Filippi, Laaha, & Fitch (2017)",yes,Rodrigo Dal Ben,1,UF,23,behavior,familiarization,forced-choice,target_selection,within_one,German,typical,filippi2017_UF,NA,14,NA,3257.08,NA,39.81,33,9.802855057,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,730.56,NA,NA,NA,0.619047619,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cross-situational word learning,CrossSituational,early_language,0.6946955718923064,0.0886643549145278,0.6512770986490372,0.0779276556865967,0.3281175373621518,0.01574992600532867,0.34071720736670885,0.09090909090909093,1.2600383866345917,0.2916940358280575,group_means_one,3257.0799999999995,14,filippi2017 23,NA,107.01098585186551,2017
